NO_OF_FRAMES	8666
NO_OF_CAMERAS	14
NO_OF_MARKERS	4
FREQUENCY	120.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-17, 10:31:40.207	779644.86914480
DATA_INCLUDED	3D
MARKER_NAMES	marker 1	marker 2	marker 3	marker 4
48.484	-375.587	1534.601	101.686	-416.654	1505.848	0.000	0.000	0.000	163.141	-404.588	1510.160
48.762	-372.847	1540.942	100.966	-415.912	1510.158	0.000	0.000	0.000	162.435	-403.864	1514.275
50.809	-371.284	1545.145	100.405	-415.147	1514.238	0.000	0.000	0.000	161.929	-403.069	1518.244
54.034	-370.609	1547.716	99.902	-414.372	1518.073	0.000	0.000	0.000	161.379	-402.304	1522.017
57.846	-370.535	1549.157	99.558	-413.624	1521.666	112.590	-364.258	1547.065	161.007	-401.460	1525.537
61.654	-370.772	1549.975	99.133	-412.964	1525.075	112.582	-363.663	1550.170	160.595	-400.696	1528.864
63.749	-370.481	1551.586	98.832	-412.213	1528.281	115.388	-364.822	1553.145	160.304	-399.811	1531.963
64.380	-369.787	1553.810	98.491	-411.515	1531.331	115.286	-364.049	1555.818	159.982	-399.069	1534.838
63.795	-368.814	1556.467	98.219	-410.811	1534.129	114.778	-362.995	1558.166	159.687	-398.334	1537.465
62.244	-367.687	1559.376	97.907	-410.141	1536.736	114.184	-361.966	1560.244	159.419	-397.703	1539.840
59.977	-366.531	1562.358	97.561	-409.485	1539.079	113.852	-360.856	1562.156	159.112	-397.207	1541.937
56.706	-365.563	1565.412	97.288	-408.954	1541.107	114.129	-359.562	1564.002	158.874	-396.774	1543.735
53.486	-364.771	1568.088	96.999	-408.527	1542.809	113.945	-358.657	1565.176	158.620	-396.481	1545.202
51.369	-364.139	1569.938	96.703	-408.158	1544.179	113.752	-357.977	1566.098	158.444	-396.300	1546.310
51.408	-363.657	1570.513	96.543	-407.903	1545.129	113.758	-357.134	1566.686	158.271	-396.323	1546.965
51.364	-363.354	1570.802	96.395	-407.826	1545.673	113.911	-356.927	1566.786	158.210	-396.467	1547.265
51.416	-363.312	1570.738	96.389	-407.887	1545.700	114.047	-356.960	1566.666	158.151	-396.749	1547.102
51.542	-363.520	1570.330	96.463	-408.147	1545.245	114.342	-357.069	1566.018	158.255	-397.177	1546.448
51.912	-364.057	1569.631	96.559	-408.659	1544.281	114.612	-357.398	1565.042	158.422	-397.684	1545.367
52.075	-364.813	1568.438	96.789	-409.321	1542.854	114.998	-358.241	1563.686	158.629	-398.387	1543.782
52.059	-365.776	1566.792	97.089	-410.215	1540.881	115.461	-359.247	1561.935	159.002	-399.220	1541.668
51.890	-366.938	1564.732	97.497	-411.316	1538.439	116.069	-360.939	1559.611	159.383	-400.239	1539.068
51.594	-368.287	1562.296	97.940	-412.555	1535.607	117.571	-361.869	1557.411	159.801	-401.423	1536.055
51.198	-369.814	1559.526	98.312	-414.006	1532.398	117.305	-363.217	1554.320	160.264	-402.760	1532.600
50.728	-371.508	1556.461	98.658	-415.552	1528.868	112.612	-366.165	1549.319	160.621	-404.317	1528.813
50.210	-373.359	1553.139	99.029	-417.250	1524.956	100.832	-371.895	1541.392	160.941	-406.048	1524.637
49.671	-375.357	1549.601	99.124	-419.071	1520.896	0.000	0.000	0.000	161.047	-408.013	1520.241
49.138	-377.491	1545.885	98.956	-421.001	1516.684	0.000	0.000	0.000	161.002	-410.074	1515.634
48.635	-379.751	1542.033	98.500	-423.103	1512.399	0.000	0.000	0.000	160.648	-412.449	1510.988
48.191	-382.127	1538.082	96.656	-425.387	1507.678	0.000	0.000	0.000	160.051	-414.945	1506.256
46.998	-384.908	1534.014	95.428	-427.658	1503.250	0.000	0.000	0.000	159.144	-417.596	1501.579
45.708	-387.860	1529.912	94.072	-429.987	1498.890	0.000	0.000	0.000	157.895	-420.450	1496.925
44.971	-390.747	1525.860	92.524	-432.333	1494.692	0.000	0.000	0.000	156.402	-423.309	1492.352
45.440	-393.334	1521.943	90.643	-434.851	1490.686	0.000	0.000	0.000	154.579	-426.253	1488.012
47.764	-395.386	1518.245	89.806	-437.178	1487.298	0.000	0.000	0.000	152.478	-429.164	1483.868
52.596	-396.667	1514.848	87.267	-439.642	1483.943	0.000	0.000	0.000	149.984	-432.151	1480.203
56.967	-398.126	1511.396	84.377	-442.055	1481.127	0.000	0.000	0.000	147.178	-435.097	1477.105
60.755	-399.672	1508.082	80.397	-444.496	1478.817	0.000	0.000	0.000	144.001	-438.065	1474.571
63.837	-401.214	1505.104	76.921	-446.697	1477.362	0.000	0.000	0.000	140.465	-441.078	1472.671
66.092	-402.659	1502.656	73.045	-448.722	1476.717	0.000	0.000	0.000	136.538	-444.152	1471.519
67.396	-403.918	1500.935	68.939	-450.492	1476.937	0.000	0.000	0.000	132.341	-447.173	1471.146
67.627	-404.899	1500.135	64.658	-451.948	1478.193	0.000	0.000	0.000	127.927	-450.057	1471.711
66.663	-405.511	1500.454	60.184	-453.053	1480.463	0.000	0.000	0.000	123.484	-452.598	1473.287
64.382	-405.662	1502.086	57.138	-454.553	1483.463	0.000	0.000	0.000	118.971	-454.842	1475.757
60.661	-405.262	1505.228	51.345	-454.246	1487.598	0.000	0.000	0.000	114.462	-456.653	1479.082
56.855	-404.395	1509.272	47.162	-454.227	1492.226	0.000	0.000	0.000	110.004	-457.813	1483.139
53.490	-403.267	1513.769	43.214	-453.996	1497.437	0.000	0.000	0.000	105.697	-458.539	1487.777
49.764	-401.965	1518.895	39.354	-453.495	1503.183	0.000	0.000	0.000	101.781	-458.869	1493.130
46.248	-400.518	1524.426	35.746	-452.695	1509.320	0.000	0.000	0.000	97.997	-458.826	1499.025
42.687	-398.938	1530.252	32.504	-451.595	1515.764	0.000	0.000	0.000	94.558	-458.460	1505.464
0.000	0.000	0.000	29.357	-450.379	1522.617	0.000	0.000	0.000	91.329	-457.709	1512.167
0.000	0.000	0.000	26.433	-448.919	1529.735	0.000	0.000	0.000	88.274	-456.724	1519.177
0.000	0.000	0.000	23.869	-447.259	1536.954	0.000	0.000	0.000	85.522	-455.649	1526.450
0.000	0.000	0.000	21.512	-445.510	1544.304	0.000	0.000	0.000	83.043	-454.360	1533.799
0.000	0.000	0.000	19.364	-443.715	1551.798	0.000	0.000	0.000	80.832	-453.015	1541.145
0.000	0.000	0.000	21.705	-443.994	1559.087	0.000	0.000	0.000	78.849	-451.690	1548.430
0.000	0.000	0.000	20.318	-442.239	1566.460	0.000	0.000	0.000	77.134	-450.208	1555.580
0.000	0.000	0.000	19.200	-440.327	1573.509	0.000	0.000	0.000	75.665	-448.826	1562.508
0.000	0.000	0.000	18.124	-438.415	1580.572	0.000	0.000	0.000	74.433	-447.383	1569.198
0.000	0.000	0.000	17.414	-436.502	1587.115	0.000	0.000	0.000	73.371	-446.040	1575.553
0.000	0.000	0.000	16.848	-434.549	1593.436	0.000	0.000	0.000	72.564	-444.686	1581.560
-8.368	-369.670	1615.140	16.586	-432.909	1599.409	51.458	-388.356	1605.489	71.837	-443.443	1587.258
-8.187	-367.590	1620.119	11.306	-428.081	1605.309	51.502	-386.827	1610.168	71.333	-442.222	1592.530
-8.044	-365.735	1624.783	11.144	-426.309	1610.547	52.454	-385.651	1613.760	70.977	-441.057	1597.465
-7.940	-363.989	1628.811	16.108	-428.365	1615.078	52.466	-384.688	1617.735	70.735	-439.907	1601.995
-7.941	-362.622	1632.736	16.194	-427.339	1619.310	52.178	-383.094	1622.133	70.582	-438.816	1606.206
-8.042	-361.551	1636.293	16.014	-426.262	1623.215	52.042	-381.888	1625.727	70.499	-437.803	1610.039
-8.232	-360.653	1639.452	15.780	-425.268	1626.834	51.917	-380.854	1628.932	70.486	-436.800	1613.496
-8.540	-360.065	1642.268	15.485	-424.221	1629.668	51.671	-379.840	1631.888	70.550	-435.900	1616.546
-8.839	-359.630	1644.641	15.594	-423.746	1632.165	51.425	-378.745	1634.462	70.743	-435.008	1619.191
-9.179	-359.407	1646.675	15.590	-423.215	1634.306	51.212	-377.636	1636.688	71.008	-434.214	1621.413
-9.402	-359.232	1648.336	15.573	-422.667	1635.954	51.517	-378.689	1638.285	71.413	-433.414	1623.160
-9.549	-359.142	1649.640	15.706	-422.198	1637.165	51.529	-378.186	1639.657	71.833	-432.689	1624.487
-9.554	-359.028	1650.541	15.969	-421.842	1637.994	51.736	-378.324	1640.645	72.279	-432.060	1625.349
-9.410	-358.843	1651.061	16.229	-421.305	1638.397	51.827	-377.423	1641.266	72.774	-431.440	1625.825
-9.157	-358.485	1651.231	16.497	-420.843	1638.568	52.049	-376.687	1641.402	73.115	-430.980	1625.909
-8.839	-358.020	1650.986	16.814	-420.392	1638.376	52.373	-376.096	1641.148	73.377	-430.529	1625.650
-8.374	-357.282	1650.347	17.173	-419.880	1637.779	52.651	-375.504	1640.476	73.562	-430.129	1625.018
-7.867	-356.397	1649.366	17.389	-419.220	1636.928	53.061	-374.924	1639.385	73.630	-429.730	1624.057
-7.353	-355.454	1647.970	17.687	-418.615	1635.739	53.484	-374.294	1637.885	73.667	-429.372	1622.761
-6.804	-354.388	1646.215	18.004	-417.905	1634.087	53.863	-373.656	1636.047	73.679	-428.947	1621.097
-6.250	-353.363	1644.123	18.175	-417.186	1632.188	54.299	-373.048	1633.868	73.735	-428.509	1619.063
-5.726	-352.395	1641.692	18.568	-416.618	1629.906	54.682	-372.382	1631.342	73.798	-428.033	1616.621
-5.322	-351.628	1638.922	18.956	-415.914	1627.067	54.989	-371.763	1628.472	73.970	-427.499	1613.807
-5.044	-351.055	1635.883	19.211	-415.367	1624.019	55.298	-371.227	1625.332	74.186	-426.966	1610.623
-4.823	-350.609	1632.520	19.464	-414.788	1620.448	55.529	-370.641	1621.934	74.485	-426.370	1607.117
-4.711	-350.380	1628.928	19.738	-414.405	1616.677	55.731	-370.176	1618.329	74.871	-425.774	1603.253
-4.725	-350.263	1625.041	19.930	-413.904	1612.477	55.831	-369.606	1614.439	75.302	-425.063	1599.128
-4.817	-350.292	1620.957	19.888	-413.494	1608.198	55.856	-369.179	1610.434	75.748	-424.330	1594.768
-5.008	-350.332	1616.704	20.030	-413.086	1603.580	55.843	-368.679	1606.225	76.152	-423.673	1590.233
-5.281	-350.372	1612.256	20.165	-412.737	1598.851	55.743	-368.191	1601.884	76.514	-422.937	1585.636
-5.613	-350.389	1607.682	20.142	-412.325	1593.962	55.578	-367.644	1597.532	76.793	-422.138	1580.962
-6.087	-350.438	1603.081	20.089	-411.902	1589.090	55.312	-367.155	1593.157	77.008	-421.424	1576.363
-6.573	-350.448	1598.416	19.982	-411.454	1584.168	55.015	-366.629	1588.794	77.211	-420.627	1571.768
-7.136	-350.455	1593.800	19.701	-410.934	1579.330	54.592	-366.206	1584.484	77.328	-419.886	1567.284
-7.737	-350.573	1589.205	19.517	-410.599	1574.529	54.193	-365.737	1580.338	77.396	-419.176	1562.862
-8.339	-350.698	1584.820	19.231	-410.217	1569.885	53.761	-365.274	1576.320	77.520	-418.496	1558.618
-8.869	-350.880	1580.594	19.026	-409.866	1565.368	53.385	-364.921	1572.514	77.694	-417.865	1554.561
-9.268	-351.017	1576.608	18.936	-409.532	1561.035	53.026	-364.577	1568.986	77.985	-417.297	1550.810
-9.540	-351.084	1572.989	18.979	-409.197	1557.080	52.744	-364.203	1565.817	78.271	-416.878	1547.374
-9.635	-350.999	1569.768	19.152	-408.830	1553.523	52.404	-363.723	1562.953	78.720	-416.287	1544.220
-9.670	-350.854	1566.931	19.319	-408.301	1550.406	52.038	-362.780	1559.837	78.996	-415.587	1541.184
-9.612	-350.494	1564.510	19.519	-407.682	1547.743	52.184	-362.153	1557.426	78.801	-414.419	1538.061
-9.469	-349.777	1562.501	19.662	-406.889	1545.609	52.286	-361.365	1555.386	78.961	-413.566	1535.923
-9.344	-348.830	1560.886	19.765	-405.955	1543.994	52.394	-360.422	1553.769	79.041	-412.662	1534.320
-9.225	-347.532	1559.649	19.702	-404.740	1542.928	52.542	-359.308	1552.543	79.007	-411.618	1533.168
-9.047	-345.967	1558.826	19.714	-403.399	1542.333	52.815	-358.139	1551.680	78.894	-410.470	1532.603
-8.865	-344.249	1558.447	19.828	-401.964	1542.284	52.866	-356.563	1551.284	78.822	-409.191	1532.496
-8.741	-342.441	1558.500	19.886	-400.373	1542.734	53.017	-355.009	1551.286	78.735	-407.811	1532.855
-8.592	-340.540	1558.881	19.920	-398.667	1543.475	53.111	-353.299	1551.661	78.781	-406.216	1533.602
-8.581	-338.719	1559.576	19.883	-396.907	1544.589	53.136	-351.568	1552.409	78.733	-404.634	1534.702
-8.596	-336.841	1560.552	19.834	-395.135	1546.003	53.017	-349.598	1553.438	78.771	-402.879	1536.145
-8.682	-335.051	1561.825	19.792	-393.249	1547.609	53.063	-347.863	1554.758	78.840	-401.042	1537.855
-8.827	-333.317	1563.319	19.700	-391.443	1549.492	53.318	-346.535	1556.363	78.945	-399.207	1539.793
-9.069	-331.718	1565.014	19.675	-389.721	1551.506	54.544	-346.199	1558.116	79.024	-397.333	1541.937
-9.393	-330.169	1566.894	19.491	-388.038	1553.652	53.344	-343.326	1560.228	78.841	-395.592	1544.272
-9.867	-328.719	1568.862	19.237	-386.325	1555.916	51.057	-339.378	1562.569	78.952	-393.730	1546.786
-10.379	-327.304	1570.905	18.999	-384.634	1558.238	49.024	-335.815	1565.010	78.896	-391.863	1549.349
-10.908	-325.834	1573.002	18.634	-383.018	1560.709	48.584	-334.099	1567.421	78.875	-389.987	1551.987
-11.481	-324.432	1575.147	18.340	-381.370	1563.108	48.624	-332.899	1569.740	79.353	-388.655	1555.334
-11.952	-322.966	1577.268	18.041	-379.730	1565.520	49.517	-332.282	1572.386	79.073	-386.808	1557.858
-12.458	-321.530	1579.393	17.813	-378.145	1567.875	49.794	-331.184	1574.612	78.857	-384.900	1560.324
-12.880	-320.062	1581.366	17.555	-376.583	1570.134	49.710	-329.880	1576.719	78.709	-383.130	1562.634
-13.286	-318.620	1583.316	17.285	-374.995	1572.273	49.458	-328.317	1578.715	78.511	-381.386	1564.800
-13.695	-317.266	1585.083	17.098	-373.526	1574.276	49.246	-326.781	1580.535	78.324	-379.657	1566.906
-14.078	-315.908	1586.685	16.912	-372.031	1576.099	48.974	-325.172	1582.183	78.237	-377.925	1568.775
-15.294	-315.676	1588.400	16.632	-370.522	1577.762	48.983	-323.407	1583.616	78.089	-376.346	1570.415
-15.553	-314.355	1589.641	16.514	-369.131	1579.239	48.760	-321.946	1584.898	77.955	-374.791	1571.910
-15.843	-313.055	1590.648	16.447	-367.804	1580.421	48.550	-320.551	1585.949	77.876	-373.268	1573.111
-16.079	-311.791	1591.402	16.238	-366.418	1581.368	48.329	-319.098	1586.757	77.757	-371.875	1574.097
-16.339	-310.602	1591.927	16.184	-365.238	1582.054	48.137	-317.720	1587.312	77.657	-370.474	1574.837
-16.586	-309.443	1592.174	15.973	-364.009	1582.468	47.874	-316.471	1587.573	77.486	-369.206	1575.306
-16.867	-308.317	1592.174	15.640	-362.747	1582.564	47.584	-315.312	1587.622	77.300	-368.051	1575.489
-17.187	-307.296	1591.865	15.450	-361.733	1582.409	47.322	-314.124	1587.360	77.149	-366.898	1575.352
-17.531	-306.349	1591.272	15.230	-360.766	1581.909	46.979	-313.169	1586.878	76.875	-365.917	1575.039
-17.888	-305.446	1590.420	14.852	-359.785	1581.069	46.586	-312.292	1586.145	76.590	-365.015	1574.432
-18.251	-304.645	1589.249	14.473	-358.973	1580.000	46.219	-311.397	1585.136	76.281	-364.265	1573.556
-18.650	-303.946	1587.782	14.166	-358.343	1578.603	45.771	-310.763	1583.884	75.919	-363.692	1572.380
-19.067	-303.373	1586.047	13.762	-357.643	1576.823	45.345	-310.162	1582.330	75.798	-363.080	1570.680
-19.476	-302.909	1584.044	13.371	-357.206	1574.804	44.806	-309.628	1580.525	75.151	-362.145	1568.113
-19.926	-302.533	1581.768	12.885	-356.801	1572.459	43.828	-309.000	1578.226	74.659	-361.835	1565.792
-20.346	-302.240	1579.212	12.394	-356.604	1569.824	41.977	-307.697	1575.150	74.166	-361.603	1563.062
-20.847	-302.030	1576.439	11.940	-356.507	1566.837	41.398	-307.387	1572.316	73.610	-361.568	1560.108
-21.400	-302.036	1573.443	11.367	-356.546	1563.661	40.564	-307.124	1569.307	72.889	-361.635	1556.885
-21.990	-302.116	1570.260	10.640	-356.661	1560.269	39.231	-306.603	1566.149	72.217	-361.827	1553.434
-22.711	-302.379	1566.945	9.758	-356.914	1556.641	37.917	-306.508	1562.966	71.327	-362.212	1549.821
-23.509	-302.730	1563.442	8.900	-357.399	1552.861	38.715	-308.979	1559.404	70.346	-362.805	1545.995
-24.431	-303.206	1559.837	7.800	-357.977	1548.913	40.196	-312.472	1555.655	69.188	-363.494	1542.094
-25.518	-303.883	1556.204	6.607	-358.706	1544.868	40.927	-315.439	1551.907	67.874	-364.405	1538.110
-26.714	-304.654	1552.565	5.232	-359.663	1540.897	39.478	-316.334	1548.352	66.356	-365.451	1534.131
-27.182	-304.350	1548.724	3.747	-360.718	1536.865	38.105	-317.355	1544.595	64.682	-366.623	1530.165
-28.732	-305.282	1545.256	1.874	-361.753	1532.893	36.966	-319.056	1541.021	62.726	-367.950	1526.288
-30.456	-306.222	1541.981	-0.115	-362.896	1529.110	33.376	-318.517	1538.007	60.476	-369.409	1522.593
-32.409	-307.266	1538.915	-2.473	-364.070	1525.591	28.899	-317.329	1535.341	58.052	-370.904	1519.152
-34.551	-308.233	1536.133	-4.762	-365.428	1522.314	25.100	-317.083	1532.817	55.333	-372.521	1516.000
-36.832	-309.226	1533.654	-7.369	-366.787	1519.448	23.541	-319.370	1530.224	52.414	-374.138	1513.229
-39.261	-310.046	1531.581	-10.170	-368.110	1516.927	21.391	-321.522	1528.149	49.224	-375.796	1510.826
-41.841	-310.879	1529.908	-13.125	-369.411	1514.909	19.072	-323.496	1526.568	45.846	-377.530	1508.875
-44.561	-311.666	1528.677	-16.198	-370.685	1513.345	16.447	-325.276	1525.379	42.273	-379.148	1507.378
-47.340	-312.277	1527.859	-19.435	-371.856	1512.275	13.569	-326.848	1524.577	38.715	-380.718	1506.293
-50.210	-312.769	1527.478	-22.622	-372.956	1511.567	10.677	-328.225	1524.180	34.898	-382.185	1505.701
-53.136	-313.077	1527.514	-26.031	-373.858	1511.452	7.772	-329.558	1524.221	31.014	-383.535	1505.578
-56.103	-313.248	1527.939	-29.396	-374.678	1511.790	4.725	-330.770	1524.640	27.137	-384.702	1505.901
-59.032	-313.158	1528.776	-32.831	-375.155	1512.555	0.469	-330.711	1525.624	23.144	-385.725	1506.721
-61.936	-312.841	1530.004	-40.577	-370.467	1514.749	-1.827	-331.824	1526.607	19.130	-386.697	1507.946
-64.747	-312.305	1531.535	-44.207	-370.340	1516.495	-4.088	-332.719	1527.694	15.249	-387.299	1509.663
-67.485	-311.542	1533.393	-47.803	-370.040	1518.687	-6.946	-332.915	1529.702	11.382	-387.770	1511.814
-70.170	-310.714	1535.539	-51.270	-369.625	1521.170	-9.770	-332.982	1531.764	7.565	-388.173	1514.304
-72.697	-309.780	1537.930	-54.616	-369.147	1523.971	-12.598	-332.907	1534.114	3.918	-388.488	1517.004
-75.107	-308.813	1540.484	-57.808	-368.674	1526.962	-15.317	-332.737	1536.562	0.400	-388.674	1519.949
-77.351	-307.912	1543.171	-60.787	-368.163	1530.091	-17.628	-332.891	1538.728	-5.283	-391.612	1524.143
-79.495	-307.122	1545.953	-63.603	-367.664	1533.343	-20.022	-332.686	1541.389	-6.069	-389.884	1526.495
-81.451	-306.336	1548.819	-66.242	-367.228	1536.617	-22.280	-332.582	1544.025	-7.126	-388.197	1528.731
-83.359	-305.743	1551.715	-69.277	-366.580	1540.211	-24.435	-332.435	1546.722	-8.737	-386.649	1531.090
-85.151	-305.165	1554.583	-71.660	-366.340	1543.435	-26.481	-332.421	1549.358	-11.399	-387.073	1534.077
-86.899	-304.738	1557.416	-74.033	-366.212	1546.648	-28.544	-332.577	1551.972	-13.997	-387.528	1537.225
-88.692	-304.436	1560.183	-76.301	-366.184	1549.742	-30.552	-332.749	1554.566	-16.808	-388.401	1540.196
-90.400	-304.298	1562.870	-78.638	-366.272	1552.725	-32.585	-333.213	1557.082	-19.758	-390.028	1543.710
-93.267	-305.362	1565.973	-80.998	-366.487	1555.630	-34.619	-333.784	1559.556	-23.024	-392.062	1546.985
-93.769	-304.340	1567.947	-83.438	-366.792	1558.401	-36.608	-334.481	1561.955	-26.346	-393.967	1549.611
-97.085	-306.154	1570.893	-85.270	-367.364	1560.732	-38.572	-335.377	1564.243	-29.541	-395.780	1551.960
-98.613	-306.443	1573.053	-87.745	-367.910	1563.152	-40.511	-336.477	1566.305	-32.526	-397.328	1554.168
-100.071	-306.901	1575.040	-90.069	-368.579	1565.270	-42.377	-337.709	1568.173	-35.379	-398.886	1556.119
-101.466	-307.141	1577.050	-92.473	-369.498	1567.150	-44.268	-339.174	1569.928	-38.171	-400.514	1557.902
-102.782	-307.960	1578.604	-94.760	-370.447	1568.795	-46.098	-340.702	1571.415	-40.927	-402.263	1559.424
-104.239	-308.978	1580.001	-97.008	-371.585	1570.131	-47.917	-342.320	1572.746	-43.561	-404.025	1560.611
-105.667	-310.228	1581.138	-99.262	-372.883	1571.142	-49.760	-344.018	1573.934	-46.057	-405.873	1561.528
-107.259	-311.651	1582.019	-101.398	-374.317	1571.841	-51.546	-345.747	1574.868	-48.434	-407.765	1562.167
-108.881	-313.236	1582.624	-103.489	-375.918	1572.169	-53.366	-347.462	1575.620	-50.690	-409.665	1562.525
-110.495	-314.907	1582.961	-105.387	-377.559	1572.155	-55.230	-349.299	1576.094	-52.714	-411.535	1562.613
-112.176	-316.704	1582.977	-107.292	-379.313	1571.887	-57.058	-351.127	1576.267	-54.661	-413.448	1562.345
-113.756	-318.496	1582.694	-108.885	-381.074	1571.229	-58.824	-352.917	1576.162	-56.336	-415.249	1561.816
-115.268	-320.367	1582.116	-110.429	-382.825	1570.336	-60.515	-354.676	1575.693	-57.855	-417.055	1560.983
-116.668	-322.212	1581.244	-111.769	-384.596	1569.118	-62.075	-356.331	1574.908	-59.156	-418.768	1559.815
-117.907	-324.030	1580.106	-112.967	-386.387	1567.663	-63.438	-358.045	1573.821	-60.333	-420.524	1558.395
